"","sample_id","core_id","country_name","country_code","region_name","sub_region_name","site_name","lat","long","alt","depth_start_cm","depth_end_cm","increment_length_cm","mid_increment_depth_cm","topographic_position","slope_position","slope_deg","geology","land_use","years_since_deforestation","crops","set","BD_gcm3","TC_gkg","TN_gkg","CN_ratio","pH","ECEC_cmolckg","Ca_av_cmolckg","Mg_av_cmolckg","sum_bases_cmolckg","TRB_gkg","Ca_tot_gkg","Mg_tot_gkg","K_tot_gkg","P_tot_gkg","resinP_mgkg","FMC","clay_perc","silt_perc","sand_perc","Si_xrf_perc","Al_xrf_perc","Fe_xrf_perc","Fe_ox_perc","Fe_pyox_perc","Fe_pyoxdcb_perc","Al_ox_perc","Al_pyox_perc","Al_pyoxdcb_perc","Al_ar_gkg","Fe_ar_gkg"
"219","22UGANTUSL10_0-10","22_uga_ntu_sl10","Uganda","uga","West Fort Portal","Ntuntu","Ntuntu",0.8407,30.50792,1289,0,10,10,5,"slope","Mid slope",15.5,"felsic","cropland","10–20","maize","slope",0.875,47.7509857132631,3.4243940098416,12.8736024891428,5.33625788245157,11.5551425832122,8.17829160473763,2.82443851103447,10.8292340981677,6.05956485807069,3.04932114203893,1.07573436924113,1.46684916481454,0.803331305431886,8.235,NA,48.3038955989366,15.2430151562482,36.4530892448152,20.213338506539,10.072433376784,4.07355648895757,0.44028602266092,0.001,5.2382620760029,0.226221991546408,0.22125430482666,2.29969959872514,30.473792027945,48.1050088299593
"220","22UGANTUSL10_10-20","22_uga_ntu_sl10","Uganda","uga","West Fort Portal","Ntuntu","Ntuntu",0.8407,30.50792,1289,10,20,10,15,"slope","Mid slope",15.5,"felsic","cropland","10–20","maize","slope",0.946,43.9928464543787,3.10401201389033,11.5138298368249,5.30692629472986,12.5154376190476,9.03892103673954,3.13254355804901,12.2720005767048,5.80919760627341,3.20718046978255,1.26841537811873,1.07438520768213,1.00646907419154,NA,NA,52.192556775155,13.5059672357871,34.3014759890579,20.4144437179801,10.5464835537239,4.13772274991187,0.569793099392857,0.001,5.50283169255546,0.297881612136352,0.199408915099172,1.69479356511605,30.7765379159031,32.6368550329693
"221","22UGANTUSL10_20-30","22_uga_ntu_sl10","Uganda","uga","West Fort Portal","Ntuntu","Ntuntu",0.8407,30.50792,1289,20,30,10,25,"slope","Mid slope",15.5,"felsic","cropland","10–20","maize","slope",1.15,25.5415218325701,2.5063372988741,11.574008258019,5.10356563353653,9.62945109654769,6.76717175208916,2.15262547045523,9.664920414709,3.58614761393629,1.91771080247865,1.34386398305072,0.733112310927999,0.781022074404808,NA,NA,50.1122140369043,12.7219065490526,37.1658794140431,21.5214458502371,10.3826998807545,3.95868389437509,0.857337323457012,0.001,6.39761204352084,0.0389534810807974,0.02537742556593,2.42213959343616,28.0371601608684,27.3120538252141
"222","22UGANTUSL11_0-10","22_uga_ntu_sl11","Uganda","uga","West Fort Portal","Ntuntu","Ntuntu",0.84047,30.5078,1285,0,10,10,5,"slope","Mid slope",20,"felsic","eucalyptus","> 60","grass eucalyptus","slope",0.994,20.5561807911722,1.37420528852919,15.4616995136626,4.5,7.6315945021972,5.34087773304427,1.31332550429421,7.15156898975454,0.001,0.781272923168576,0.274381736083585,0.407058076195307,0.136702153860655,12.910447761194,NA,43.0503793207967,11.4006963009652,45.5489243782381,27.5327812553648,9.12589269054833,0.001,0.482047492116834,0.001,2.88747099368017,0.001,0.001,0.0956161773902935,9.56600680076213,0.810858013798224
"223","22UGANTUSL11_10-20","22_uga_ntu_sl11","Uganda","uga","West Fort Portal","Ntuntu","Ntuntu",0.84047,30.5078,1285,10,20,10,15,"slope","Mid slope",20,"felsic","eucalyptus","> 60","grass eucalyptus","slope",1.217,15.344245150899,1.08358513227824,6.6064608301903,4.14,5.63544280513743,4.26963154963083,0.969672508983063,5.34258392289628,0.846778307331595,0.484816914072943,0.711487289722477,0.773757885831408,0.155501721230163,NA,NA,41.9197773486287,9.3829750216447,48.6972476297266,27.0862054188587,9.72705593354002,0.134349459539867,0.639592385359741,0.001,2.43497841604525,0.001,0.001,0.617285821345299,15.0142605889465,8.17436191214056
"224","22UGANTUSL11_20-30","22_uga_ntu_sl11","Uganda","uga","West Fort Portal","Ntuntu","Ntuntu",0.84047,30.5078,1285,20,30,10,25,"slope","Mid slope",20,"felsic","eucalyptus","> 60","grass eucalyptus","slope",1.265,6.97774446865106,0.730732136317717,8.61989475618497,3.88,4.81662153728467,3.74516171360271,0.588583237863733,4.54292138324138,2.18865991528327,0.406076250651359,0.513536925712943,0.720746415457849,0.201950573932282,NA,NA,35.3426951629094,9.6897008549234,54.9676039821672,29.0539069103695,9.76969272638966,0.001,0.723291493917937,0.120313851404203,2.00201719311413,0.00759381294694435,0.001,0.882025148169514,14.9904573806528,10.8447997800467
"225","22UGAKIHUSL1_0-10","22_uga_kihu_sl1","Uganda","uga","West Fort Portal","Matiri","Kihuna",0.58531,30.85573,1268,0,10,10,5,"slope","Mid slope",8.5,"felsic","cropland","40–60","maize","slope",1.035,26.1898749756779,2.24708455546975,12.7953063977271,5.46578521083635,9.36907468936856,6.98079634664751,2.09926661917273,8.92499117055908,3.56074287163891,1.98559558592868,0.927800684169908,0.817548493894108,0.656761253555644,1.44776119402985,NA,44.213846263805,16.9186806212025,38.8674731149925,19.2559489872809,12.1457416449875,4.71323050607066,0.518301771310082,0.516075669637349,4.33001770254403,0.25924167237542,0.48232087784769,3.50724620420619,37.3577577389598,50.5054519483303
"226","22UGAKIHUSL1_10-20","22_uga_kihu_sl1","Uganda","uga","West Fort Portal","Matiri","Kihuna",0.58531,30.85573,1268,10,20,10,15,"slope","Mid slope",8.5,"felsic","cropland","40–60","maize","slope",1.316,25.536650700312,1.90494275449474,12.2039771084241,5.4500855139611,5.92740359838117,3.58781874374719,1.89546175117712,5.7952246500273,3.33769448174217,1.63758794529453,0.929271100002653,0.748579547494727,0.620982919890232,NA,NA,51.6590924556807,10.5510856701781,37.7898218741412,18.0758808136053,12.2380460298551,5.53149554961216,0.758095874670047,0.582568705716033,4.82065412633682,0.357015261358309,0.502132756156048,3.91801269662569,45.0508171132423,60.1067301635121
"227","22UGAKIHUSL1_20-30","22_uga_kihu_sl1","Uganda","uga","West Fort Portal","Matiri","Kihuna",0.58531,30.85573,1268,20,30,10,25,"slope","Mid slope",8.5,"felsic","cropland","40–60","maize","slope",1.452,15.7464287876346,1.78840739507138,10.8014160835776,4.15551607075042,4.86241240793169,2.51512211488218,1.25259754546018,4.49372989372311,2.85098983995376,0.985199388776594,1.04277841943781,0.761350235116365,0.521098579520796,NA,NA,53.4023047995344,10.4282887915269,36.1694064089387,17.8368001649597,14.2339909768895,5.81411692248924,0.484916053121943,0.541111152668005,6.40472689705183,0.370811681191305,0.624784057317043,4.79053494588508,48.9224099065485,48.9882991435605
"228","22UGAKIHUSL2_0-10","22_uga_kihu_sl2","Uganda","uga","West Fort Portal","Matiri","Kihuna",0.58742,30.8594,1229,0,10,10,5,"slope","Mid slope",15,"felsic","cropland","40–60","grass, shrubs","slope",1.134,25.4418724209874,2.22522262964838,12.1088173168427,5.03192877455557,8.96663733690742,6.93765747270434,1.78288767676568,8.70943399525122,3.38025466259896,1.43015272079846,0.573835741560141,0.6785397441389,0.458650131025354,1.965,NA,43.7829671953129,18.2791935383204,37.9378392663667,20.5658305910152,11.1764353011541,2.91863685653653,0.306986290052136,0.273668854586095,3.95177982621908,0.205338383106471,0.319270350462916,2.29548189450635,30.0612134360329,38.9821585645279
"229","22UGAKIHUSL2_10-20","22_uga_kihu_sl2","Uganda","uga","West Fort Portal","Matiri","Kihuna",0.58742,30.8594,1229,10,20,10,15,"slope","Mid slope",15,"felsic","cropland","40–60","grass, shrubs","slope",1.459,19.0923871679021,1.66589201018911,12.6044019599029,5.09771033793058,6.05920966583696,4.06330907535636,1.10188490126411,6.21669832954942,1.95473930001435,1.05567106809293,0.644948706165619,0.436260098348981,0.357090064522081,NA,NA,52.9922204308989,13.4118540931197,33.5959254759813,19.9769006004728,12.4562994228189,4.22901437796085,0.419102831193649,0.161669654083498,3.69724752658718,0.21398371008685,0.344849208197281,3.3689295372263,42.0891738965915,50.503619599316
"230","22UGAKIHUSL2_20-30","22_uga_kihu_sl2","Uganda","uga","West Fort Portal","Matiri","Kihuna",0.58742,30.8594,1229,20,30,10,25,"slope","Mid slope",15,"felsic","cropland","40–60","grass, shrubs","slope",1.408,14.2029456713654,1.44926949579673,11.4481767970135,4.73305621777777,5.13612190606596,2.90169031374409,0.763182329762733,4.89015409402093,1.99497238630529,0.783781290439201,0.636076532755263,0.480877182401119,0.4741760520799,NA,NA,55.6158804736034,12.1726611482078,32.2114583781888,19.6094927438798,13.0661383471054,4.74320700640062,0.431409089684864,0.346332565675841,5.76723674865471,0.264661960472132,0.490932263446399,3.80305121314393,44.73476153814,48.9250215599464
"231","22UGANTUSL12_0-10","22_uga_ntu_sl12","Uganda","uga","West Fort Portal","Ntuntu","Ntuntu",0.85012,30.51844,1356,0,10,10,5,"slope","upper slope",24,"felsic","cropland","> 60","maize","slope",1.013,23.5388760785088,2.17227267588349,14.1333064739283,4.49208410911843,7.56146703807951,5.70271555397427,1.60919206846337,6.81265759337826,2.71668434444457,0.906100824344866,0.759564538321264,0.930707261697386,0.384121996268262,4.10294117647059,NA,43.9225093438109,9.886757853012,46.1907328031771,21.5672370056602,9.34515441806928,2.39640546553059,0.98517503097388,0.001,5.26851734694825,0.149003065375658,0.196491015606094,2.10532363941018,19.4007505430949,22.595902377549
"232","22UGANTUSL12_10-20","22_uga_ntu_sl12","Uganda","uga","West Fort Portal","Ntuntu","Ntuntu",0.85012,30.51844,1356,10,20,10,15,"slope","upper slope",24,"felsic","cropland","> 60","maize","slope",1.124,25.437280043276,2.12931505115395,12.9243042082372,4.84180503534116,8.49577912836047,6.11232400127495,1.45387471201508,7.69466064035916,2.98112436539559,0.937675408976468,0.891515880302765,0.833819598486498,0.472465549170548,NA,NA,43.87956498381,10.9893355448921,45.1310994712979,21.4990896091368,10.4546893370579,3.48331522397789,0.78721262358379,0.001,5.39219016952003,0.157158438333752,0.301689755204304,2.40687362166831,25.0404734633875,38.0762034515548
"233","22UGANTUSL12_20-30","22_uga_ntu_sl12","Uganda","uga","West Fort Portal","Ntuntu","Ntuntu",0.85012,30.51844,1356,20,30,10,25,"slope","upper slope",24,"felsic","cropland","> 60","maize","slope",1.222,21.7224773452602,1.70600699501337,12.4062279084903,4.39080024091235,8.16968637788534,5.71591188858215,1.57295875783102,7.36206265230901,2.00444477612251,0.493268037866523,1.07257968833298,0.706878535261759,0.407576696683786,NA,NA,49.4748267842448,15.2669867094947,35.2581865062605,20.3668151177516,11.9488102762649,3.78129713578256,0.624722524666263,0.274910353290923,4.70993795771855,0.195955072779968,0.291159260917513,2.04439899862862,39.7481846938376,30.9626938154481
"234","22UGAKIHUSL3_0-10","22_uga_kihu_sl3","Uganda","uga","West Fort Portal","Matiri","Kihuuna",0.57841,30.86132,1253,0,10,10,5,"slope","Mid slope",15,"felsic","cropland","10–20","banana","slope",1.295,27.9254764300169,2.14676562364952,11.2132566048257,5.11050661993394,9.93355284992199,6.7408302862219,2.15090424197747,9.74170820032534,3.81393962013326,1.68528715475286,1.17709222691768,0.846662561113908,0.582495859323626,0.698019801980198,NA,53.1375407253689,14.9381342387175,31.9243250359136,19.5149290919779,11.891866667684,5.10669374360799,0.379101678259519,0.114765846341307,5.14124817480488,0.265232451670337,0.368574816498748,3.67106589920666,34.1984310810995,48.2752362894557
"235","22UGAKIHUSL3_10-20","22_uga_kihu_sl3","Uganda","uga","West Fort Portal","Matiri","Kihuuna",0.57841,30.86132,1253,10,20,10,15,"slope","Mid slope",15,"felsic","cropland","10–20","banana","slope",1.377,16.7943901218801,1.59941065847644,12.1432752226275,5.0125015957696,4.73214733711249,3.06128870854225,1.21311722343281,3.85266399021467,1.79951137797082,0.957390075366754,0.582972160499237,0.339196591105837,0.386577405609769,NA,NA,57.4064990929759,12.2477596413357,30.3457412656885,20.5492118697471,12.7145752728534,5.21241295279626,0.556701635841391,0.220545193582578,5.75217280159345,0.196573561349208,0.364990392003122,3.63894033131056,35.7202659319939,40.4380675490574
"236","22UGAKIHUSL3_20-30","22_uga_kihu_sl3","Uganda","uga","West Fort Portal","Matiri","Kihuuna",0.57841,30.86132,1253,20,30,10,25,"slope","Mid slope",15,"felsic","cropland","10–20","banana","slope",1.382,15.5109013531282,1.34789917509081,10.5628103749113,4.89632023027466,4.79216550984509,3.34582339300416,1.03436014254345,4.29675093936937,2.55850827360938,0.959680990184888,0.8650199333751,0.495138721104657,0.435753607002303,NA,NA,56.6568933513975,10.747915412068,32.5951912365345,18.5190341466801,13.7493739215716,5.92611525211894,0.41348052750455,0.114133910112991,6.14437217152222,0.258224600841585,0.446133199558874,3.83138539866702,46.7781535331999,54.7097935282989
"237","22UGAKIHUSL4_0-10","22_uga_kihu_sl4","Uganda","uga","West Fort Portal","Matiri","Kihuuna",0.58145,30.84974,1238,0,10,10,5,"slope","upper slope",18,"felsic","cropland","10–20","pineapples","slope",1.137,23.259843106956,2.20631507542169,11.7606765041888,5.4118221521617,8.3105022298109,6.41236706068703,2.06364035328682,8.24687282413124,4.5926465062914,1.88034232840014,1.04634933476471,0.379239964554081,0.44214785222947,0.863636363636364,NA,47.7552263037179,16.6672376880159,35.5775360082662,19.4398212703192,12.6243567113475,4.88258933992633,0.235471514165043,0.320883183119154,4.90937491366758,0.246013268975983,0.39688396639106,3.33362199227534,34.0546562399711,50.5922951340881
"238","22UGAKIHUSL4_10-20","22_uga_kihu_sl4","Uganda","uga","West Fort Portal","Matiri","Kihuuna",0.58145,30.84974,1238,10,20,10,15,"slope","upper slope",18,"felsic","cropland","10–20","pineapples","slope",1.285,18.3078413217962,1.47981302535942,13.325447064305,5.28424591701652,6.89416032157098,5.42865770412121,1.28860372355574,6.53525146615657,2.49428850630307,1.31709834572467,0.676365911140997,0.203752037259853,0.37940636343068,NA,NA,53.269969437523,12.825444510084,33.904586052393,19.1378197865061,12.612244159578,6.62302616156273,0.307863188542243,0.299883774208139,5.20296230393589,0.275643048237455,0.407884600187341,3.64043094827489,41.1521339090329,58.514283486682
"239","22UGAKIHUSL4_20-30","22_uga_kihu_sl4","Uganda","uga","West Fort Portal","Matiri","Kihuuna",0.58145,30.84974,1238,20,30,10,25,"slope","upper slope",18,"felsic","cropland","10–20","pineapples","slope",1.285,17.9495995232665,1.45675223374725,11.6657266441005,4.82376770160965,4.96052156870106,3.06711568884251,1.08133740835293,4.2120182778801,1.58709283723573,0.702624767561005,0.669294331241487,0.436029822925995,0.448964579075912,NA,NA,53.0357802094686,10.5379351933949,36.4262845971365,17.876032339717,13.2610614826747,6.48734594311446,0.419328217297351,0.312158123233346,6.87856900578681,0.299686770201569,0.431056022441279,4.28815247385571,46.2478647692341,60.4015762535716
"240","22UGAKIHUSL5_0-10","22_uga_kihu_sl5","Uganda","uga","West Fort Portal","Matiri","Kihuuna",0.57521,30.85486,1251,0,10,10,5,"slope","Mid slope",18,"felsic","cropland","10–20","cassava, banana, maize","slope",1.049,26.153661250372,2.27868967133752,12.3027216795268,5.23796860008792,8.02362451146967,6.02482055090282,1.74657464835797,7.6127761019002,3.44205817740878,1.54785079541649,0.643831657900749,0.398986245621721,0.344924371391248,0.955223880597015,NA,54.4671017972009,11.0885498886362,34.4443483141629,18.6028502415435,12.8481867787244,5.31342620294803,0.213473211890114,0.246897708022424,5.98941557198476,0.360919038119983,0.405512951104799,2.92212430762603,35.7552969287965,49.7718784117117
"241","22UGAKIHUSL5_10-20","22_uga_kihu_sl5","Uganda","uga","West Fort Portal","Matiri","Kihuuna",0.57521,30.85486,1251,10,20,10,15,"slope","Mid slope",18,"felsic","cropland","10–20","cassava, banana, maize","slope",1.011,25.3220614607669,1.93424868275364,12.1946277962181,5.2914214681279,7.86441413592728,6.16960141415008,1.44568875518459,8.46514553794722,4.14808257876373,1.48798432273175,1.03147032460334,0.637183002016954,0.515609957976435,NA,NA,55.9368055675156,12.1850131358166,31.8781812966679,17.4798989551169,12.7517055592382,6.1346265448557,0.341491676783018,0.140812659153818,5.78732564456767,0.290466793945979,0.379451261619425,3.74172379772758,43.0504148695981,52.0613612140838
"242","22UGAKIHUSL5_20-30","22_uga_kihu_sl5","Uganda","uga","West Fort Portal","Matiri","Kihuuna",0.57521,30.85486,1251,20,30,10,25,"slope","Mid slope",18,"felsic","cropland","10–20","cassava, banana, maize","slope",1.136,14.2668921397895,1.14777552037711,11.7583580895922,4.74907899391205,3.44958785134764,2.34139581435732,0.418146069860831,3.1099898392655,1.7904378632103,0.544549822649678,0.497749654872603,0.573886789991867,0.452491498141867,NA,NA,59.1533411798947,11.1390464545298,29.7076123655754,16.7782979063147,13.7262973020719,6.84737023069977,0.322035614716931,0.260125505706581,6.19041093804728,0.328810417811258,0.499957042841111,4.641225042087,48.3959296467347,58.3291713668367
"243","22CODKABASL_0-10","22_cod_kaba_SL","Democratic Republic of Congo","cod","Bukavu","Katana","Kabamba",-2.19943,28.84606,1557,0,10,10,5,"slope","upper slope",22,"mafic","cropland","> 60","soya","slope",0.896,35.24,2.37,14.8691983122363,3.99530609180443,3.82327019448934,0.713454638937008,0.144117791176615,0.963759122442873,0.558800739107111,0.108655699270827,0.335280443464267,0.102446802169637,0.641586033789646,1.32835820895522,NA,70.6031852701003,15.549044841373,13.8477698885268,13.9099900261561,13.4974253295518,12.8142933086889,0.0363733795971554,0.001,9.19626095096085,0.353368407120143,0.476567257852044,4.753512969483,41.0901705708212,77.1207108938825
"244","22CODKABASL_10-20","22_cod_kaba_SL","Democratic Republic of Congo","cod","Bukavu","Katana","Kabamba",-2.19943,28.84606,1557,10,20,10,15,"slope","upper slope",22,"mafic","cropland","> 60","soya","slope",0.866,32.11,2.16,14.8657407407407,3.91258941260206,3.81006010487062,0.605681743406294,0.132871379272037,0.791200413922803,0.559039545215118,0.096279032787048,0.347846828133851,0.102490583289438,0.679129521594662,NA,NA,71.0371768318329,14.3958593884245,14.5669637797425,14.1897987028997,13.1875126442297,12.6765409460502,0.0556111074451362,0.001,9.68856169248408,0.32841983885136,0.448953614334606,4.83560735085077,44.2631983025075,78.0605551635377
"245","22CODKABASL_20-30","22_cod_kaba_SL","Democratic Republic of Congo","cod","Bukavu","Katana","Kabamba",-2.19943,28.84606,1557,20,30,10,25,"slope","upper slope",22,"mafic","cropland","> 60","soya","slope",0.906,22.58,1.65,13.6848484848485,4.25522766723027,3.45014605847979,0.503160345974717,0.138488962018374,0.657340114644765,0.472448776606326,0.071488959618063,0.323254426099065,0.065272528346927,0.64236456468404,NA,NA,71.5256599934118,14.7354692851786,13.7388707214096,14.7825045664988,14.0611446150792,13.1569350974175,0.0190630395898382,0.115204411597078,10.1444424245988,0.289379255653634,0.418438585047825,4.68110690472101,41.7865401830117,76.7667097672568
"246","22CODNDUNDASL1_0-10","22_cod_ndunda_SL1","Democratic Republic of Congo","cod","Bukavu","Kalambo","Ndundazi",-2.38736,28.84201,1367,0,10,10,5,"slope","upper slope",24,"mafic","cropland","> 60","colocase","slope",1.051,13.6892316400229,1.45095055832747,9.96451806031299,4.47512991843207,12.7134161753676,5.73699439341985,3.76102528013961,10.0837724673285,6.22719249759111,1.71616175842185,4.16987001769574,0.783956580133832,1.53906482662522,1.91044776119403,0.808240733655172,70.3153224644145,11.0838259898291,18.6008515457564,14.7004119119163,12.6293349104786,13.9505612710723,1.15629380082386,0.344249982932101,11.5472958679694,0.334913758740744,0.370026355393688,4.65593070490648,57.2812919307255,105.283101902262
"247","22CODNDUNDASL1_10-20","22_cod_ndunda_SL1","Democratic Republic of Congo","cod","Bukavu","Kalambo","Ndundazi",-2.38736,28.84201,1367,10,20,10,15,"slope","upper slope",24,"mafic","cropland","> 60","colocase","slope",1.221,9.81897336044344,0.943017335328685,9.44912049800503,4.12040890871562,12.7330261105079,5.28926450706569,3.3895247702304,9.47949370995014,7.55906793553848,2.11628032172649,5.62887725579583,0.689353563982266,1.42884717654985,NA,0.780075833125845,68.2379316402796,17.6458495309565,14.1162188287639,13.7833346626982,12.6282761821908,13.6426302951031,1.32055882924297,0.452195389270822,12.057086764476,0.321513525310747,0.503867080162167,4.73266604378182,59.4890691522514,108.453255496967
"248","22CODNDUNDASL1_20-30","22_cod_ndunda_SL1","Democratic Republic of Congo","cod","Bukavu","Kalambo","Ndundazi",-2.38736,28.84201,1367,20,30,10,25,"slope","upper slope",24,"mafic","cropland","> 60","colocase","slope",1.272,10.1305590818001,0.989566278060662,10.5086260639073,4.15037950328934,13.1028778821451,5.83492787591141,3.96022493421642,9.32188446365299,10.9034130795755,2.39890453406489,5.56308822310235,0.121774226407381,1.61611663062297,NA,0.752688820183148,71.9467040954557,10.2600179563428,17.7932779482016,14.6585166402551,13.242018095805,13.7381127812099,1.64197902306961,0.534440972338658,13.967408294574,0.527529000965473,0.527547911173061,6.08039727841204,60.066964811826,109.008897751952
"249","KBPL1C5","KBPL1","Democratic Republic of Congo","cod","Bukavu","Kahuzi-Biega","Nyamwambaza",-2.30501,28.75427,2227,40,50,10,45,"plateau",NA,1.71835800165546,"mafic","forest","0",NA,"TropSOC ref profiles",1.193,18.6252608820801,1.87255349179701,10.0044668561801,3.74136580335719,5.02475232260759,0.649859622909888,0.104746592767106,0.858969125052954,3.12551032048671,0.184394193182467,2.33222012824395,0.70478466820938,1.28842543309588,NA,NA,58.6285157737636,11.4493386166457,29.9221456095908,12.2704631021751,12.1934656131492,11.6961866555093,1.25014081583165,2.00337958908726,10.9356732643312,0.438454817249448,0.711767348106696,5.25139457945952,91.6343818409172,109.522228913532
"250","KBPL1C1","KBPL1","Democratic Republic of Congo","cod","Bukavu","Kahuzi-Biega","Nyamwambaza",-2.30501,28.75427,2227,0,10,10,5,"plateau",NA,1.71835800165546,"mafic","forest","0",NA,"TropSOC ref profiles",0.768,47.3554,4.9309,9.60380457928573,3.57,8.42391534803927,1.667,0.449,2.397,3.2675,0.224,1.985,0.866,1.447,10.7014925373134,1.0423,61.6,19.28,19.12,11,9.615,10.2,1.39022,1.81068,9.22974,0.3486,0.64032,2.68902,84.959,100.2
"251","KBPL1C8","KBPL1","Democratic Republic of Congo","cod","Bukavu","Kahuzi-Biega","Nyamwambaza",-2.30501,28.75427,2227,70,80,10,75,"plateau",NA,1.71835800165546,"mafic","forest","0",NA,"TropSOC ref profiles",1.223,14.0847794189842,1.64589720525694,8.94566630268244,3.82509767034801,4.62505859477622,0.001,0.001,0.001,2.57463718566784,0.0621211569225873,2.33086523166495,0.711628769122111,1.37837644240359,NA,NA,62.6765648544345,11.3010966464444,26.0223384991211,12.5240774810519,12.3871120452323,11.9162086320787,1.43697051538807,2.09164218008058,9.89630225194704,0.413570282121684,0.693369617949806,4.86931316625624,102.678113979775,109.848405062742
"252","KBPL1C9","KBPL1","Democratic Republic of Congo","cod","Bukavu","Kahuzi-Biega","Nyamwambaza",-2.30501,28.75427,2227,80,90,10,85,"plateau",NA,1.71835800165546,"mafic","forest","0",NA,"TropSOC ref profiles",1.232,12.8171995471635,1.40161850977881,9.67023468625443,4.02461455547018,3.02212796003384,0.001,0.460509695179825,0.001,2.99858699322603,0.0130406821806205,2.47187303288654,0.565294549022284,1.40981180132902,NA,NA,61.8665420187523,13.3769372967379,24.7565206845098,13.8802675747538,11.9862217729702,11.4331596349998,1.37116246721695,1.76826705342836,9.66660366063297,0.391309372948583,0.654179330081079,4.43474112583548,87.9803516196244,108.861865025927
"253","KBPL1C2","KBPL1","Democratic Republic of Congo","cod","Bukavu","Kahuzi-Biega","Nyamwambaza",-2.30501,28.75427,2227,10,20,10,15,"plateau",NA,1.71835800165546,"mafic","forest","0",NA,"TropSOC ref profiles",1.002,43.860167579754,3.90723131876616,10.3706007237546,3.68515005824923,6.75237406966339,1.63545584203151,0.435827900399902,2.23991615204132,2.7191270892429,0.0923585165964381,2.31094832300948,0.670845607912015,1.29977607411179,NA,NA,58.543301070571,12.7233207174033,28.7333782120257,11.7659558927606,10.3185228125414,10.2964871293393,1.45580763176572,1.72621363438203,10.3916498440185,0.367566261295082,0.678001805931039,3.73361332745963,88.9860561337448,93.6781076172424
"254","KBPL1C7","KBPL1","Democratic Republic of Congo","cod","Bukavu","Kahuzi-Biega","Nyamwambaza",-2.30501,28.75427,2227,60,70,10,65,"plateau",NA,1.71835800165546,"mafic","forest","0",NA,"TropSOC ref profiles",1.213,17.1919,1.6024,10.7288442336495,3.79,4.01621810097359,0.15,0.079,0.4,3.3955,0.074,2.16,0.916,1.81875,NA,0.7191,67.6,14,18.4,11.84,11.32,11.23,1.67315,1.80782,9.77806,0.3988,0.55501,4.12328,96.42175,107.1355
"255","KBPL1C10","KBPL1","Democratic Republic of Congo","cod","Bukavu","Kahuzi-Biega","Nyamwambaza",-2.30501,28.75427,2227,90,100,10,95,"plateau",NA,1.71835800165546,"mafic","forest","0",NA,"TropSOC ref profiles",1.242,11.9782,1.298,9.22819722650231,3.74642734944692,4.59075998064556,0.574999413906895,0.348924534547949,0.886391959464303,2.97834571533971,0.0215545236858907,2.10704927295681,0.56357959743395,1.3218032203013,NA,NA,59.1889486772166,13.8036481086249,27.0074032141584,13.8543913490142,11.9467122142282,11.4591818406791,1.39255946619496,1.9151808584673,10.323481629545,0.411157961956313,0.669344360614077,4.51154590446223,85.8392426224086,108.396313441675
"256","KBPL1C4","KBPL1","Democratic Republic of Congo","cod","Bukavu","Kahuzi-Biega","Nyamwambaza",-2.30501,28.75427,2227,30,40,10,35,"plateau",NA,1.71835800165546,"mafic","forest","0",NA,"TropSOC ref profiles",1.184,21.2175,2.1321,9.95145631067961,4.06408296611417,5.15417175002154,0.649010156325435,1.03652868893335,0.345941070396901,3.3619561,0.1228774,2.1606032,0.8732062,1.5347713,NA,0.8317,59.2482666971708,15.8760818901284,24.8756514127008,12.55,12.11,11.28,1.77156,1.92066,10.1996,0.43852,0.61876,4.25911,70.2987828,106.2245575
"257","KBPL1C6","KBPL1","Democratic Republic of Congo","cod","Bukavu","Kahuzi-Biega","Nyamwambaza",-2.30501,28.75427,2227,50,60,10,55,"plateau",NA,1.71835800165546,"mafic","forest","0",NA,"TropSOC ref profiles",1.203,20.5300875508313,2.04519857547059,9.98409537818787,3.7488626949819,6.24879608596901,0.70257463150199,0.347274178336427,1.82405420962044,2.8480039219003,0.0841122822186653,2.28585657498274,0.482973715442473,1.17112676456792,NA,NA,62.6163650528736,12.8407051014055,24.5429298457209,13.2051351818038,11.6029181722357,11.2416653688043,1.35422935607224,1.61129423595051,9.34207377441508,0.376470339650295,0.656891958997648,4.29127961682686,90.5621176042565,109.801635970501
"258","KBPL1C3","KBPL1","Democratic Republic of Congo","cod","Bukavu","Kahuzi-Biega","Nyamwambaza",-2.30501,28.75427,2227,20,30,10,25,"plateau",NA,1.71835800165546,"mafic","forest","0",NA,"TropSOC ref profiles",1.143,29.4182575134519,2.40342949072122,11.1915919468775,3.80902741554281,5.19623846192001,1.13313330304954,0.001,2.36423612767843,2.69479018756978,0.0078765552615364,2.12371531217313,0.507669316753857,1.10168011049202,NA,NA,53.9415004172916,11.9612245040756,34.0972750786328,13.2981235169714,10.8126956430263,9.96815881092282,1.72193901268244,1.78892183409723,10.5173981406912,0.322055438847654,0.581373167459479,3.21841151028599,72.8417271336396,90.6947307300959
